0-Control_ 1-High Carb	ENSMUSG00000000326	ENSMUSG00000000340	ENSMUSG00000000402	ENSMUSG00000001023	ENSMUSG00000001674	ENSMUSG00000001833	ENSMUSG00000002129	ENSMUSG00000003051	ENSMUSG00000003344	ENSMUSG00000003809	ENSMUSG00000003863	ENSMUSG00000005469	ENSMUSG00000005503	ENSMUSG00000005683	ENSMUSG00000006456	ENSMUSG00000006546	ENSMUSG00000006784	ENSMUSG00000007777	ENSMUSG00000008035	ENSMUSG00000008461	ENSMUSG00000009092	ENSMUSG00000010122	ENSMUSG00000010453	ENSMUSG00000010517	ENSMUSG00000010755	ENSMUSG00000010803	ENSMUSG00000011154	ENSMUSG00000011263	ENSMUSG00000011751	ENSMUSG00000013611	ENSMUSG00000014245	ENSMUSG00000014980	ENSMUSG00000016028	ENSMUSG00000017765	ENSMUSG00000017922	ENSMUSG00000018442	ENSMUSG00000018752	ENSMUSG00000018900	ENSMUSG00000019872	ENSMUSG00000019913	ENSMUSG00000020109	ENSMUSG00000020182	ENSMUSG00000020189	ENSMUSG00000020265	ENSMUSG00000020524	ENSMUSG00000020532	ENSMUSG00000020692	ENSMUSG00000020904	ENSMUSG00000020963	ENSMUSG00000021033	ENSMUSG00000021177	ENSMUSG00000021271	ENSMUSG00000021281	ENSMUSG00000021621	ENSMUSG00000021700	ENSMUSG00000021748	ENSMUSG00000021749	ENSMUSG00000021775	ENSMUSG00000021789	ENSMUSG00000021814	ENSMUSG00000022025	ENSMUSG00000022091	ENSMUSG00000022199	ENSMUSG00000022212	ENSMUSG00000022360	ENSMUSG00000022364	ENSMUSG00000022546	ENSMUSG00000022679	ENSMUSG00000022814	ENSMUSG00000022844	ENSMUSG00000022865	ENSMUSG00000022902	ENSMUSG00000023072	ENSMUSG00000023165	ENSMUSG00000023210	ENSMUSG00000023828	ENSMUSG00000023977	ENSMUSG00000024007	ENSMUSG00000024027	ENSMUSG00000024069	ENSMUSG00000024085	ENSMUSG00000024222	ENSMUSG00000024233	ENSMUSG00000024236	ENSMUSG00000024401	ENSMUSG00000024471	ENSMUSG00000024481	ENSMUSG00000024677	ENSMUSG00000024732	ENSMUSG00000024734	ENSMUSG00000024812	ENSMUSG00000024816	ENSMUSG00000024899	ENSMUSG00000024936	ENSMUSG00000025064	ENSMUSG00000025077	ENSMUSG00000025153	ENSMUSG00000025223	ENSMUSG00000025405	ENSMUSG00000025473
1	382.6185787	33.53895167	0.037702243	0	8.44289809	21.18359007	3.425856734	0.243309942	6.625760163	244.9014308	0.08334099	26.12768196	0	49.54348506	2.179593765	0	0.046980122	26.85819892	8.789681959	0	9.741928534	36.018723	11.88614897	6.335552009	12.20282678	0.079736599	0.011848776	2.732787404	0.007770044	0	2.626046219	2.895099853	1.19629957	4.238918042	0	26.59314365	0.015204603	9.744104952	17.69297125	0	13.59291543	66.34797669	5.126802204	30.33856029	0.024509404	5.744089143	2.153672803	0	0	362.2124175	0.646051113	3.840682815	7.942890282	3.675371754	0.011993749	96.95821997	0.054328199	5.392857289	0.297672465	31.82759371	3.509685072	9.492650272	0.503660772	0.008495572	0.615902819	1.723276775	132.3346869	8.107784614	6.652101264	32.92973981	14.81020913	0	2.369738353	0	0	0.601800026	8.308953925	6.516826608	0	6.151561219	21.35862909	14.83311922	0	4.860752292	0.145134851	0.07691781	0.021113569	0.19028813	2.150548035	0	4.071064847	2.82934241	46.25704645	0	0.018243891	2.46269587	22.04754719	14.76267612	18.56407829	0.101882032
1	358.3226169	31.31722346	0.043215461	0	5.727152222	17.40747649	4.164330806	0.873853059	8.006561451	220.2640118	0	21.84547509	0	42.06435247	2.620456764	0	0.017950016	22.05215843	13.52323332	0	13.06159267	40.16428815	13.73285954	6.991748278	10.78360319	0	0	3.787200615	0.008906262	0.057791595	2.311291653	4.027247239	1.843588503	4.167570321	0	23.97360458	0	6.131495758	20.20077073	0	10.69581246	57.44289843	4.934296837	32.27201346	0	7.108153607	2.708912157	0.088566474	0	344.7854217	0.977491	4.548702779	15.31419323	3.233626432	0.041242802	73.68004218	0.155681596	6.498883649	1.419397222	30.38613866	1.658090477	16.34788183	0.882946746	0	1.007544552	1.651285907	151.4633456	6.330097351	6.618630566	34.29803329	19.27876825	0	3.515979292	0	0	0.511788239	9.824465426	9.316859557	0	6.817864307	16.50885411	8.218390287	0	7.645476511	0.7842591	0.141064863	0	1.445005626	2.392217121	0	5.396030592	3.312264213	46.90257771	0	0.041823409	2.547216609	25.09686383	24.03284269	16.14725395	0.594517846
1	390.0026558	25.19634616	0.015709824	0	5.04183773	13.29890872	3.833503595	0.283871646	7.131367149	250.2303108	0	27.78850687	0	44.92778579	1.84061099	0	0.137030207	22.81122806	10.44126805	0.03292974	14.27637314	33.05056656	10.64033827	5.733002818	11.7602709	0.045306489	0.014811494	4.265306442	0	0	1.758575333	2.600060337	1.710707426	3.491910154	0	29.16870966	0.038012854	5.660215734	17.3729985	0	12.70229847	52.47822342	3.902257027	28.00730702	0.01531892	7.158038553	2.191868482	0	0	364.7357298	0.839896174	2.987810312	7.35114736	3.042222806	0	88.96351686	0.27165061	4.26342321	1.056774652	27.00627367	2.134343489	11.02072728	0.537010271	0	0.500812493	1.584285382	175.7708167	7.412229616	7.778942117	29.4395151	15.19448481	0	2.240504517	0	0	1.346817887	8.27592215	7.109517015	0	5.322149725	18.8425845	8.467244956	0	4.679338078	0.077753565	0	0.039589342	0.208135009	2.053074743	0	3.25696715	2.735127799	39.32408814	0.138594989	0.022805672	2.213225877	30.15693674	15.19632156	18.17148792	0.162090787
1	275.9050097	40.34253958	0	0	7.827805822	15.62637681	4.159756975	1.017004813	8.171597648	231.3738334	0.006133007	24.59072947	0	35.20834923	1.668106265	0.097536741	0.041486826	20.21893632	8.251679038	0.081419236	2.875094992	32.27930606	12.96112615	6.985039423	7.767641999	0.044808368	0	2.413247753	0.017153769	0	2.967752004	2.39524366	2.063953939	5.325153108	0	20.83925642	0.040280274	10.43741876	20.04667681	0	12.78550997	42.66365641	4.699365277	28.2174039	0.005410891	5.662336082	2.490915866	0.054586274	0	331.4485917	0.851960975	4.38249379	6.798085963	3.298249137	0	77.2145724	0.599696323	5.894931256	1.030435456	28.42992593	1.549652125	24.92151875	0.366280083	0	0.792067675	1.457363435	179.3836739	7.839787897	5.934576907	36.44874643	18.41140084	0	2.77249481	0	0	0.351431295	9.071699112	6.696525296	0	7.367430918	28.67383931	38.19160901	0	5.263970042	0.109855292	0	0	0.399090487	1.979218847	0	4.974232157	2.844973202	48.9056822	0.024477002	0.010740445	2.708770685	17.64468844	22.4379554	12.98956876	0.114506202
1	275.1345038	25.11394016	0	0	5.401634215	11.20187727	3.56816187	0.535907533	5.801505751	255.6596156	0	22.99045016	0	45.54714438	2.15304615	0	0.188140139	21.56888545	7.925007922	0.07912095	3.32325757	48.47025688	13.75691552	4.865725929	8.885636306	0	0	4.498139247	0.035006068	0	2.957755111	3.123608724	2.364606566	3.768878555	0	27.67159701	0	8.64994567	11.81488415	0	12.65020285	48.78230014	4.424002787	26.52552414	0.027605308	6.410643361	2.776333282	0	0	361.5834546	0.827911995	3.849738683	8.621416664	2.297306042	0	91.24084106	0.163175101	4.322976636	0.679486505	26.7127271	2.635340507	20.31513207	0.622896407	0	0.619616027	1.369278583	192.51905	7.203105723	8.759397719	30.08915467	10.51098502	0	2.80004141	0	0	0.976638634	9.281762657	8.042859757	0	6.299791538	18.84082478	19.02163619	0	4.872887905	0.124546706	0	0.015853685	0.202417456	2.234823524	0	3.534850375	2.662690499	36.02495484	0	0.009132608	2.593229853	26.27505488	24.81605328	13.23847229	0.111273945
1	289.1037499	27.15341541	0.025131546	0	4.27356485	9.819102361	4.033143184	0.356807973	8.792021361	258.3539623	0.055553403	20.07849407	0	38.38728115	1.559416724	0	0.109605968	18.24595314	7.108125914	0.065848547	8.672490186	67.10255702	17.7358111	4.897434081	15.97654963	0.01449567	0.05923614	6.715295229	0.015538059	0	2.109940094	2.964981958	2.67210423	4.796977273	0	25.64087247	0.045607852	10.56398214	8.212902067	0	9.053381561	35.98149935	6.64164352	18.96558326	0.116404463	6.311243682	3.868482093	0.077257504	0	338.9214022	0.74070852	4.186800859	10.39692508	2.334052843	0.007994788	85.25351482	0.16296331	7.002512107	2.321541966	24.93618949	1.730902343	23.04057372	1.407103645	0.008494463	0.950638425	1.750401723	148.8886468	5.004830625	8.231143942	30.61389261	10.24550102	0	3.223385426	0	0	1.552829482	11.45775045	7.179420212	0	6.776789083	18.90628479	11.16742197	0	4.920278029	0.186577578	0	0.031666216	0.245756732	1.923445721	0	4.544195158	2.806341084	29.64064999	0	0.006080503	3.387585828	20.09538022	29.58071657	19.14926649	0.333388554
1	310.5817656	30.23858263	0	0	5.063226562	11.41127759	3.74422069	0.797725458	6.828334362	241.1816853	0	23.58797928	0	51.61498225	1.883972098	0	0.175035069	22.09974723	13.54374962	0.088331651	13.76016706	62.67702851	13.57045423	5.559674769	11.51738357	0.008102093	0	4.555842349	0.03039651	0.042265515	1.362761532	2.858906121	2.406138183	3.449360188	0	32.13177527	0.033988913	8.534302941	11.71824527	0	10.26891407	53.88712196	5.045229222	23.48278467	0	7.055111077	2.897159251	0.017272674	0	345.1056591	0.635450508	3.415885722	9.161143758	3.019956121	0	92.43713949	0.607235969	5.848491079	0.731970408	28.1699019	2.014430113	17.87033568	1.374261823	0	0.688405564	1.87518117	193.6483318	7.008769064	8.111096946	26.80631096	13.30782408	0	3.374738082	0	0	1.041511154	10.15121007	7.787229643	0	5.406092333	16.95118622	11.80434144	0	6.081444811	0.208568328	0	0.011799506	0.248136509	2.251572602	0	3.342403484	2.960012449	32.60130477	0	0	3.51811481	29.47247679	26.87745467	15.45579243	0.258807644
0	145.996827	27.81086732	0	0	7.140510177	11.93269681	5.157533726	0.278687864	7.584216256	211.4804716	0	17.94114476	0	40.2425912	2.586130976	0	0.051741499	16.76633389	4.842103562	0.104445631	1.512741729	51.54236263	22.32578549	9.368314879	9.743396387	0.009580124	0	8.79459732	0.020538068	0	3.057460867	3.659052672	3.121459278	8.379908428	0	26.4597191	0.04018937	9.035126913	11.93215431	0	14.67308012	35.7423506	3.196310843	28.15941567	0	20.45171267	8.161169513	0.040847313	0	336.3651143	2.971339192	5.992235086	5.28915466	4.778670005	0	99.95482006	0.359005764	27.12226572	1.69952876	36.70180707	6.738310216	61.4490849	1.31171692	0	0.758668947	1.02427899	397.5281912	6.280938919	9.706788375	26.57933329	14.00453062	0	4.308336043	0	0	0.384846796	26.06729683	5.073697783	0	6.537112977	35.97555117	84.02594122	0	7.236297623	0.054803687	0	0.097664289	0.408668508	4.10140839	0	5.507567564	4.198000109	56.50091977	0.073265287	0.112520167	4.381386708	21.67581839	38.51244896	13.86640591	0.269298355
0	295.6845943	42.08274907	0	0	8.053689413	18.00033706	4.583881729	0.431319307	9.456193546	221.9247222	0.023084354	28.70179496	0	55.51729964	2.650995879	0	0.043376246	20.76691247	12.10330254	0.131339237	6.171764424	25.764241	15.98716506	7.145857836	9.453544428	0.016062535	0	3.301482127	0.012913198	0.013965349	1.991636077	2.522495511	2.361253641	4.411563396	0	25.39626062	0.050537693	8.373626963	24.17240268	0	16.15173139	53.17351648	4.527334981	32.85478469	0.027155125	12.35230356	2.935182714	0	0	396.3599918	1.116633205	3.689251575	9.40054366	3.048585495	0.00442948	103.418667	0	12.69284014	0.224267652	34.86964446	3.179148862	15.81479455	0.656505338	0.028237936	0.616136556	1.343581243	219.8113688	5.545812373	7.035168865	23.90645307	15.75230976	0	3.838360131	0	0	0.290364379	9.516026851	5.198615807	0	6.347357301	32.97589878	12.12079362	0	5.356886783	0.045943357	0.374971836	0.046785438	0.281105599	2.15146178	0	4.91237162	4.012495326	61.22492026	0.030710099	0.094328586	2.898061456	21.81589426	14.42041866	30.56476476	0.153927151
0	347.1340889	26.36209332	0.032181949	0	6.763511148	13.08907068	4.094538128	0.560749336	9.935692796	226.6856674	0	30.20842203	0	54.29518091	2.443406207	0	0.170430855	29.1692566	7.897214682	0.033728678	5.796990324	23.88898274	15.33067155	5.46309469	8.872149776	0	0	4.012961809	0.009948553	0	3.562455875	3.328928468	2.523973453	4.394146134	0	26.61987093	0	8.255815471	16.57417956	0	16.11428797	48.85711011	3.291234226	31.38344491	0.015690586	5.387866484	4.026443713	0	0	427.626159	1.279381342	3.527521725	7.820387338	2.963410928	0.005118823	84.20722224	0.034780172	6.093078833	0.518339111	35.79118964	2.155763873	15.00602085	0.853509052	0	0.451713829	1.074032605	243.4718805	4.704544597	8.005139684	23.80054472	10.22871869	0	3.342183671	0	0	0.360408412	7.816779922	4.885013362	0	5.711814148	22.77257487	8.041116196	0	4.462704664	0	0	0.013516618	0.294398005	2.497903573	0	3.93305333	3.129937458	29.90040357	0	0.023358981	2.957261653	8.446031115	20.26674703	38.44194351	0.213458683
0	339.124056	30.57899211	0.021900001	0	7.880818997	13.19713231	4.050146942	0.367460058	9.305343551	202.2744289	0.012102514	24.05634363	0	44.26662302	3.215779109	0	0.136446087	26.48859087	6.88236221	0.332812102	4.654077974	38.15342296	17.41731518	5.301486271	10.12690829	0.012631741	0.030971549	7.708243014	0.003385024	0	2.179120576	2.522503296	3.164524323	5.509153181	0	23.61791506	0.066238928	12.61903497	12.29044563	0	12.43183852	55.16803325	3.485823587	22.89897372	0.037371368	6.094190268	6.111070501	0.053858665	0	351.980177	1.441036694	4.634075404	9.372186633	3.037909702	0.010450165	97.77882778	0.142008637	5.289326847	1.72216571	30.57745299	1.7976034	25.86959743	1.006750856	0	0.713778939	0.961273115	190.9759189	5.588193875	6.900788252	20.65082845	10.35843294	0	3.427284202	0	0	0.270631713	8.7417197	5.265163327	0.040011893	8.18299424	22.67989249	18.00472958	0	3.909395227	0.090325811	0	0	0.297055165	3.352238064	0	4.391982871	3.530178962	32.92400906	0	0.02119456	2.990082588	9.978724884	25.77707366	29.8648281	0.088769913
0	316.6561581	26.73698511	0.013897929	0	6.490788523	12.31401541	3.696894432	0.484324598	9.363952723	207.0975426	0	24.3376807	0	47.49325476	2.013979542	0	0.086589865	26.45766904	12.54525264	0.276751947	12.37664712	30.11935821	16.15061602	6.148384268	11.43029212	0	0	7.990659056	0	0	4.183238409	3.698941396	2.934981093	4.226769451	0	29.91605501	0.016814318	8.615663251	14.25778732	0	11.87381147	53.18557163	4.366468266	28.4779249	0.006776055	7.213400849	4.636904248	0	0	408.3016352	1.552735159	4.660929014	12.01129893	2.691347648	0	98.79617836	0	8.196195854	0.500364417	36.60406192	3.723908009	17.10057709	1.130348773	0	0.476114744	1.714140116	209.0642722	4.428332941	8.661521527	17.72994528	11.59383017	0	3.059610721	0	0	0.386426748	8.834838159	6.289539958	0	6.733588431	17.44344215	6.614002293	0	6.207092656	0.137571695	0	0	0.350723297	1.936699664	0	3.90452202	3.145572928	34.87134641	0.091957589	0.053801004	3.198812284	12.18302325	23.9726021	35.45824126	0.215094038
1	349.1375439	27.06986263	0.015848415	0	5.959341046	11.74131692	4.851573578	0.450019345	8.865391914	174.7783422	0.035032998	24.42665861	0	51.97652551	3.310565889	0	0.1481133	29.97866334	9.282938838	0.265761953	12.22112109	28.22030265	16.47811024	5.179324541	12.86155466	0	0	7.009305482	0	0.015895443	2.739982508	3.987665779	3.730828827	7.392111157	0	28.435358	0.134218704	7.277641983	12.65299976	0	13.98691307	54.78870984	4.152391168	26.31535953	0	9.009590015	7.739217611	0	0.019881287	355.2387351	0.999386203	5.936301555	10.27000131	3.507498443	0	87.4685672	0.034255887	5.449815599	0.660680118	28.09726792	1.584974243	17.80931131	1.513157501	0	0.76161633	1.046344099	199.9123634	4.189686857	7.392457824	27.40008674	12.46610807	0	4.065452317	0	0	0.526343028	11.36351269	5.319408963	0	7.303557124	24.71574758	7.764392514	0	5.186719105	0.209172007	0	0.066564329	0.529927226	3.513007551	0	4.732528046	3.729754228	21.76305258	0.10486325	0.130372218	3.068883872	19.75750369	27.93453416	33.54653247	0.327041487
1	294.6304061	34.79984693	0	0	9.397428766	19.42846483	4.893591139	0.275816344	8.136880928	176.3755932	0.006560793	30.11396048	0	54.02164693	3.321838856	0	0.081364409	28.68302738	6.906207554	0.136868813	6.247387011	16.94837213	14.2713615	5.733518886	12.41435118	0.013695375	0	3.237907609	0.007340107	0	1.875321366	2.668525034	2.678552503	4.783459798	0	32.03582887	0	7.066204966	20.38089625	0	14.618416	77.83690777	4.389781152	33.22491609	0.005788308	9.202358785	3.852955123	0	0	376.4508874	1.285705791	3.878088871	5.728660006	3.950577102	0	103.3099372	0.153966225	9.335246596	0.663635429	31.398205	3.091465587	10.47665132	0.517773514	0.008025489	0.451901571	1.352296052	148.7262234	4.853225745	6.118168779	20.8272105	13.94033399	0	2.102252108	0	0	0.293419781	11.10640436	6.268164717	0	6.550514665	29.0575296	14.93598092	0	5.403782209	0.019586307	0	0.009972649	0.26963847	3.831662261	0	5.34216855	3.200217381	34.49525377	0.05236861	0.022979211	2.367725881	15.39634946	14.56128024	52.33304933	0.122493162
1	348.4875751	21.60556897	0	0	6.053477259	16.20650238	4.436013631	0.577575484	8.678760543	179.3657214	0.009159121	25.4469621	0	54.87848328	2.286769862	0	0.165218725	30.69766691	11.43661665	0.173703795	3.991806829	14.32838236	12.01361226	4.924899145	12.1566779	0.009559637	0	4.438798847	0.015370611	0.033245979	2.947850885	2.872793538	2.372589486	3.800903767	0	35.65551688	0.080206853	7.522928707	16.08881578	0	14.80227925	71.9758633	3.108015559	33.63724461	0	6.633063754	3.066461391	0	0	406.5163318	1.31777115	3.91008409	12.80280496	2.803429975	0	94.12780571	0.179119022	5.814588335	0.188432709	31.33311826	3.440135178	8.766259484	0.664223929	0.011203895	0.33120787	1.11828518	170.0634643	3.481948529	8.142440191	19.63160327	12.9507176	0	2.427180041	0	0	0.230414289	7.342301349	6.000412276	0	5.841920272	16.63516349	5.413182971	0	4.00149221	0.027343245	0	0.027844411	0.219581699	2.824159329	0	3.787507019	3.393008993	26.75372953	0.073108612	0.048119806	2.488686752	13.18710221	15.38765856	49.2378693	0.085502604
1	224.6027475	24.91568252	0.031669025	0	7.338349909	10.69990468	3.916145324	0.429187096	8.135988193	200.0936412	0.017501133	23.116814	0	45.90512565	1.830809103	0	0.138117814	31.68038639	11.92171217	0.431484332	27.84996841	21.42976254	14.14056277	6.25765197	8.903497791	0	0	6.205575005	0	0	3.151169988	3.417530516	2.619363712	5.385585518	0	23.69657833	0.191572806	7.928467699	13.66809939	0	13.38887991	42.56191455	2.789778992	25.77131356	0	4.437831483	4.562613135	0	0	376.5025235	1.465204182	4.632230457	7.541609081	3.366747873	0	114.2350579	0.034225837	6.4458929	0.990150829	30.45532727	2.211041622	21.21724711	0.63459536	0.010704131	0.602731265	1.401560427	238.0980532	4.116706732	7.914420294	19.22954427	9.744604375	0	3.62235356	0	0	0.207906563	9.142178448	5.822330426	0	7.632424733	27.29698748	31.23009163	0	3.649719991	0	0	0.05320475	0.219776829	2.778214926	0	4.019586381	3.184621434	33.44046948	0	0	2.965209407	10.5400013	27.36899263	22.47540739	0.256735756
1	280.1299212	21.16965284	0	0	5.453173744	10.82887983	4.720533057	0.477841796	10.60296362	189.6598079	0.020459402	25.64909094	0	58.76203723	3.980913894	0	0.253729589	27.15930628	12.77340598	0.426816441	5.619827257	33.63181577	18.63470281	4.391481606	11.02988484	0.010677032	0	6.981624683	0.005722411	0.018565997	3.016129062	3.436291177	3.882010532	6.191430564	0	35.02285608	0.067186481	7.993589432	13.65571215	0	15.14661212	45.738079	3.982198698	24.60826199	0.00902523	9.534081543	4.632023633	0	0	356.2697309	1.332233828	5.952722188	8.661942302	3.921208048	0	104.1863244	0.320089069	11.78623484	1.017213676	35.14748004	3.143652149	26.86490856	0.91641891	0	0.863150617	1.544459815	185.1337112	3.613475548	7.844272315	21.37258434	10.50137348	0	3.525922723	0	0	0.414614086	11.17181685	4.0838979	0.033820222	7.815882831	19.29557091	9.068868777	0	5.988493232	0.030539309	0	0	0.221890955	3.140900695	0	3.706890776	4.767569972	29.67433702	0.204135106	0.206020105	3.584479414	22.33030672	27.96040777	34.80351969	0.422914083
1	322.0419014	32.31486638	0.022405983	0	10.70581304	22.316041	4.814845449	0.245813423	8.118814742	180.2475854	0.012382133	26.0917823	0	54.3515281	2.219290938	0	0.076779213	27.16851079	6.187420067	0.246570031	17.95806026	17.30152981	13.6750016	4.800216156	13.17204787	0.032308969	0	2.986622911	0.003463232	0	2.522085099	3.006738415	1.905299387	4.814292725	0	24.70440957	0.013553866	8.646631433	20.32913953	0	14.43599263	82.6524528	3.977212426	29.85519759	0	6.289126124	6.337211326	0.013775757	0	359.4028467	0.944493134	3.480632676	5.148778601	4.356650584	0.003563869	102.4042461	0	10.06298217	0.38211073	31.71302836	2.726994242	11.06095898	0.699879313	0	0.282513311	0.959098729	138.3877572	5.09948286	8.129693372	26.97541601	12.64757194	0.071614396	2.798741298	0	0	0.259579173	9.450684416	6.252925593	0	6.948806534	23.44654917	14.90303378	0	4.896207515	0.166342896	0.095993765	0.047053261	0.353393485	4.141511199	0	3.259570339	3.961481335	39.19324882	0.024708719	0.065052733	2.59801797	8.657819684	16.72378694	45.26984203	0.066051544
1	334.5851846	27.35419445	0	0.103660357	6.885655292	14.71027636	3.859346732	0.661100731	9.641269629	202.9563597	0.018261849	28.15488536	0	52.0870202	2.088691187	0	0.051471905	25.94507177	9.876801893	0.519507139	15.11548016	19.42960177	13.49047403	5.249719632	10.63554621	0.009530208	0	3.653780331	0.015323293	0.016571815	2.794919731	2.808518328	2.090346281	4.733588533	0	28.73520145	0.039979968	9.148551253	16.69999542	0	14.49475683	68.12339845	3.554469006	31.27432975	0.02416748	5.494881562	3.558172282	0	0	398.0466817	1.517566608	4.065962718	8.053228945	2.977636941	0.01051238	102.1417504	0.107140561	8.220757614	0.438322772	35.54620279	4.333697374	12.60295081	0.584275684	0	0.416666116	1.00695454	179.297983	3.73157151	7.745487605	23.96973756	9.755209739	0	2.530413532	0	0	0.319034661	8.149224822	5.826160255	0.030187577	6.21494215	19.85600722	10.74671481	0	3.932669697	0.081777207	0	0	0.18763347	2.708095691	0	4.067794081	3.977736054	30.64134568	0.036441773	0.087948059	3.055780198	8.845114347	18.14358875	50.33617236	0.097416438
1	283.5535386	25.02420583	0.01179539	0	5.62183533	11.57175707	4.213735197	0.791659271	10.62455122	201.1119736	0.026073766	24.30008744	0	45.76691337	1.936595885	0	0.12493329	28.92695055	7.650319507	0.482129702	15.30278785	32.47133794	15.0821121	5.953493341	10.59198184	0.013606968	0	5.95580905	0.007292725	0	2.846172225	2.493012716	2.811354844	4.785874768	0	27.95990653	0.15697632	9.280930141	15.93923479	0	14.16043081	47.03603999	3.045875755	27.44402406	0.126520763	5.005659416	3.863860105	0.014504199	0	423.4049898	1.334000286	4.315421743	8.143859854	3.337712602	0.04502786	107.3467213	0.152972346	6.039684799	0.692877896	33.32542539	3.182796216	20.28172351	0.862019841	0.127578936	0.448984467	1.018372246	230.2657562	3.613841676	7.818054802	21.32783935	8.810822956	0	2.472547529	0	0	0.318856239	8.219733385	6.650296722	0	7.286866936	18.23533861	17.06343473	0	4.46534345	0.097299372	0	0	0.260456298	2.410202871	0	3.897396174	3.370757868	33.16701374	0	0.034246314	3.138868558	8.686466127	22.45834001	42.99137609	0.130395479
1	296.7421144	17.9176247	0	0	7.306608191	10.78773969	4.153540792	0.648800333	9.24703499	187.0483421	0.009579038	24.61044835	0	58.68723048	1.723563225	0	0.161993886	31.26433567	7.950785963	0.417835392	11.9982178	32.10461752	17.2383543	4.909415418	12.93222698	0	0	5.920001911	0.03215061	0	3.341713798	3.101421403	3.707201978	5.895472683	0	31.8940711	0.020971021	7.316776746	11.1618551	0	11.17557298	58.1581062	4.122116229	25.57368115	0	8.760146183	4.442551336	0	0	365.44705	1.461353208	5.020462322	8.906428561	3.754002713	0	110.6894949	0.337195906	7.588896498	1.018204036	33.06999095	1.602680612	15.89148531	1.328057983	0	0.585568608	1.28273774	180.0041974	3.125693615	8.784805055	16.9541654	10.70805765	0	3.683253548	0	0	0.562282119	10.02611112	6.079402341	0	7.469875592	16.51956073	7.277156128	0	6.668649276	0.085790539	0	0	0.448361985	2.327867278	0	4.451191613	3.663037588	26.31695774	0	0.067101261	3.266043109	14.27080465	27.42776478	37.73935687	0.344915845
1	322.1923835	24.96834979	0.037550639	0	5.486051963	14.87177286	4.22038658	0.411963674	9.479240724	208.8605726	0	25.15175562	0	58.52376032	2.069524065	0	0.339236283	32.04332455	13.4830195	0.118066196	4.902044849	27.87421552	12.8908132	5.101844349	10.66736513	0.021658901	0	5.674258183	0.0116082	0	2.755602028	3.044428184	2.926652658	4.319029076	0	38.84618374	0.20443677	5.40513371	18.69190788	0	14.05641525	56.05160498	4.308788862	27.02503813	0.009154069	10.96167624	3.530728881	0.023087069	0	397.6710593	0.836489275	3.966073332	10.7698594	3.071929888	0	107.7248697	0.081164611	7.414395091	0.462501779	33.02946643	2.798819744	11.48126908	1.040155985	0.012692116	0.821872027	1.348558622	163.5098687	4.322468811	9.238578209	17.40953981	13.58193661	0	3.162920265	0	0	0.464036236	8.536642955	5.168895268	0	5.916361821	19.85423858	4.487311142	0	5.573166456	0.092925804	0	0.047314506	0.438271859	2.76549179	0	4.058380846	3.719714316	28.86889025	0	0.099937922	3.831582225	24.86791584	15.26372135	38.65737097	0.22139423
1	314.3937732	32.56793707	0	0	7.803118345	19.17318954	4.197060206	0.133920931	9.058538355	196.8093537	0.022935978	29.51248207	0	58.23595257	2.007458724	0	0.155150793	27.36446021	7.700950279	0.304488443	9.114141333	18.97355167	12.02762464	5.645195866	10.3187075	0.041893141	0	3.454472469	0.016037747	0	2.877913993	2.761551508	2.848807253	3.719381267	0	31.48562626	0.037659644	9.098641419	21.66111305	0	14.85071889	72.53241911	4.832987697	32.40891625	0.010117719	9.511405771	2.596361069	0	0	378.1805239	1.216134448	3.427027639	7.38744909	3.649550893	0.016503785	110.5631367	0.067281619	11.63653129	0.462036597	36.36454637	2.721454623	10.59096725	0.587057055	0.007014109	0.587491778	1.565800508	150.1797285	4.477767073	7.328173339	22.26824354	13.06919046	0	2.463007397	0	0	0.336581055	9.497660878	6.065198655	0	6.190249838	24.82177813	12.34832212	0	4.946334955	0.051354061	0.101607732	0	0.360033581	2.539687981	0	4.510052076	3.606722004	40.30555817	0	0.035145856	3.134091482	12.71860507	12.94630272	47.33631492	0.160584665
1	420.4989129	24.45097387	0.017158403	0	8.177916665	12.49202173	5.610937216	0.398631876	11.26943029	188.0260695	0.009482183	35.10580778	0	62.47425426	2.15581538	0	0.138975156	23.35420203	11.31225833	0.467559826	16.80824809	19.80425494	14.82533102	7.113133395	10.67028988	0	0	4.005134495	0.005304255	0	2.240852679	2.858995805	3.535357686	4.709856195	0	29.90433519	0.124553882	11.13693536	17.0348553	0	18.31672354	64.58239157	3.567949755	32.67147788	0.008365727	9.93963025	4.21548179	0	0	353.5316077	1.1996007	4.346930494	12.70560094	3.159994982	0	106.196024	0	6.149029914	0.260105515	33.37718485	2.654918588	13.26291542	0.647202388	0	0.416366775	1.36935748	175.8762775	4.070379747	8.096717359	26.0466073	12.89775653	0	3.038343157	0	0	0.463830689	9.894403745	7.08563064	0	6.795960449	22.63073312	5.31549351	0	5.897091537	0.198153904	0	0.028826543	0.162376299	2.675996095	0.023635416	5.992816044	4.728221896	28.08030443	0.037843655	0.074725643	2.755527652	22.21816111	19.62999036	52.29615856	0.02529099
